worksheet_id,order_id,worksheet_channel,business_type_name,customer_type,dict_id,dict_name,justificativa,resolutividade,nps,comentario
360287970261103336,87966039268412.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,AtendimeNão da equipe 99,Sim,10,
360287970261103617,0.00,PHONE,Pop,driver,960001972,Bloqueado por Service Control,Solução do problema,Não,0,
360287970261103938,87966037669105.00,HELP CENTER,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970261104223,87966039386350.00,PHONE,Pop,driver,550172135,Como altero o destino?,Solução do problema,Sim,10,
360287970261104858,87966040145821.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99|Solução do problema,Sim,7,
360287970261104914,87965023392495.00,PHONE,Pop,passenger,550174647,Infringiu os termos de uso (Bloqueio Definitivo),AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261104949,87966028039988.00,HELP CENTER,Pop,passenger,550175831,Desconheço cobrança,Solução do problema,Não,0,
360287970261105786,87966031184711.00,SELF HELP,Taxi,driver,960001986,Não recebi pela corrida (Análise de CSI),Solução do problema,Sim,8,
360287970261105934,87966040817998.00,PHONE,Pop,driver,550172147,Não consigo finalizar a corrida,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261106937,0.00,PHONE,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,AtendimeNão da equipe 99,Não,10,
360287970261106985,87966041321945.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261107631,0.00,PHONE,Pop,driver,550172279,Como checo meus gaNãos?,AtendimeNão da equipe 99,Sim,10,
360287970261107953,0.00,PHONE,Taxi,driver,550172583,Como cancelo meu cadastro?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261107988,0.00,PHONE,Pop,driver,960010548,Como funcionam os d¨¦bitos em boleto,Solução do problema,Não,1,
360287970261108312,0.00,PHONE,Pop,driver,550172303,Não estou recebeNão chamadas,Solução do problema,Sim,10,
360287970261108460,87966017083011.00,PHONE,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970261108617,0.00,PHONE,Pop,driver,960001984,Não recebi pela corrida (Análise de CSI),Solução do problema,Não,0,
360287970261108643,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,Solução do problema,Não,7,
360287970261108975,87966041158336.00,PHONE,Pop,driver,550172111,KM calculado errado,Solução do problema,Não,0,
360287970261109489,87965934455476.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970261109901,87965972719259.00,PHONE,Pop,passenger,550175307,PagameNão duplicado na fatura,Solução do problema,Não,3,
360287970261110106,87966039354808.00,HELP CENTER,Taxi,passenger,960000172,Não seguiu a rota,Solução do problema,Sim,8,
360287970261110321,87966033149674.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261110403,87966030069321.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,8,
360287970261110489,87966026602724.00,PHONE,Pop,driver,550172279,Como checo meus gaNãos?,AtendimeNão da equipe 99,Sim,10,
360287970261110555,87966040785073.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,AtendimeNão da equipe 99,Sim,9,
360287970261110893,87966041670743.00,PHONE,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970261111111,87966041119035.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,
360287970261111223,87964894518843.00,HELP CENTER,Pop,driver,550172679,Como altero/adiciono carro?,AtendimeNão da equipe 99,Sim,10,
360287970261111492,87966041512565.00,PHONE,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261112209,87965981544971.00,HELP CENTER,99Comfort,passenger,960008488,Não seguiu a rota,Solução do problema,Sim,10,
360287970261112315,0.00,PHONE,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970261112623,87966029780582.00,SELF HELP,Pop,passenger,550175747,PagameNão - Recusado pelo baNão,AtendimeNão da equipe 99,Não,10,
360287970261113783,87966042614635.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Sim,8,
360287970261113822,87966015844013.00,PHONE,Pop,passenger,550175307,PagameNão duplicado na fatura,Solução do problema,Sim,9,
360287970261114185,87966029749029.00,SELF HELP,Pop,passenger,550174831,TeNão d¨²vidas sobre as Regras da Promo??o,Solução do problema,Não,0,
360287970261115095,0.00,PHONE,Pop,driver,550172987,PayPaxx | Demora no pagameNão ou transfer¨ºncia para o Cartão99,Solução do problema,Sim,10,
360287970261115662,0.00,PHONE,Pop,driver,550173023,PayPaxx | Não consigo usar o saldo do Cartão99,AtendimeNão da equipe 99,Sim,4,
360287970261115674,87966043867201.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Não,0,
360287970261116778,0.00,PHONE,Pop,driver,960012954,O que ¨¦ a 99 Food?,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261117077,87966038451137.00,HELP CENTER,Pop,passenger,550175151,Fui cobrado pelo ped¨¢gio,AtendimeNão da equipe 99|Solução do problema,Não,0,
360287970261117118,0.00,PHONE,Pop,driver,960000212,Feedback e sugest?es sobre a Casa 99,AtendimeNão da equipe 99,Não,8,
360287970261117625,87966038211917.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,Solução do problema,Sim,10,
360287970261117662,87966040339482.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,8,
360287970261117952,87966015525821.00,PHONE,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,Solução do problema,Não,8,
360287970261118142,87966037496323.00,HELP CENTER,Pop,passenger,550175067,Cadastro de Cartão- Falta de saldo,Solução do problema,Não,8,
360287970261118979,87965452289757.00,HELP CENTER,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Não,6,
360287970261119012,87965884713235.00,HELP CENTER,Pop,passenger,550175199,Cartão diferente da estimativa (Cartão fixo),Solução do problema,Não,3,
360287970261119080,87966044403488.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,AtendimeNão da equipe 99,Sim,10,
360287970261119992,87966020995023.00,HELP CENTER,Pop,driver,550173579,Corrida iniciada e finalizada no mesmo local,AtendimeNão da equipe 99,Não,5,
360287970261120097,0.00,PHONE,Pop,passenger,960000140,Feedback e sugest?es sobre o app,AtendimeNão da equipe 99,Não,0,
360287970261120395,87966041246921.00,PHONE,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,8,
360287970261120442,87966041942368.00,HELP CENTER,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970261120669,87966041796156.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970261120827,87966040384211.00,PHONE,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970261121031,0.00,PHONE,Pop,driver,550172803,BGC Não aprovado/validaNão,Solução do problema,Não,5,
360287970261121276,87966039213879.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99|Solução do problema,Sim,9,
360287970261121450,87966030252335.00,PHONE,Pop,passenger,550175139,PagameNão - Falha indefinida,Solução do problema,Não,6,
360287970261121647,87966041490907.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Não,0,
360287970261121672,87966042084467.00,PHONE,Pop,driver,550172267,Não coNãordo com a taxa de desempeNão,AtendimeNão da equipe 99|Tempo de espera para ser chamado,Não,10,
360287970261121748,87966007205719.00,PHONE,Pop,passenger,550175307,PagameNão duplicado na fatura,Solução do problema,Sim,8,
360287970261121824,87966028631562.00,HELP CENTER,Pop,driver,550173543,Não recebi a compensa??o pelo Cancelamento do passageiro,AtendimeNão da equipe 99|Solução do problema,Não,0,
360287970261122420,87966041941237.00,PHONE,Pop,driver,550172147,Não consigo finalizar a corrida,AtendimeNão da equipe 99,Sim,10,
360287970261123048,87966014127884.00,PHONE,Pop,driver,960001972,Bloqueado por Service Control,Solução do problema,Não,0,
360287970261123372,0.00,PHONE,Pop,passenger,550174115,Falha na liga??o,Solução do problema,Não,0,
360287970261123657,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,Tempo de espera para ser chamado,Não,10,
360287970261124042,87966042834361.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,8,
360287970261124311,0.00,PHONE,Pop,driver,550172867,PayPaxx | Como solicito a segunda via?,AtendimeNão da equipe 99,Sim,9,
360287970261124812,0.00,PHONE,Pop,driver,550172915,PayPaxx | Como visualizo o extrato?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261125593,87966044127365.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970261126016,87965586157533.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261126280,0.00,PHONE,Pop,driver,550172987,PayPaxx | Demora no pagameNão ou transfer¨ºncia para o Cartão99,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261126988,87966044233821.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261127390,0.00,PHONE,Pop,driver,960001372,Não coNãordo com as regras de chamada,Solução do problema,Não,1,
360287970261127960,87966044493931.00,HELP CENTER,Pop,driver,550172279,Como checo meus gaNãos?,Solução do problema,Não,0,
360287970261128090,87966008119305.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,8,
360287970261129428,87966044992044.00,HELP CENTER,Taxi,passenger,960000178,Paguei a mais no carro ou driver sem troco,Solução do problema,Sim,10,
360287970261129559,87966045859856.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970261129871,87966036777457.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,5,
360287970261130475,0.00,PHONE,Pop,driver,550172987,PayPaxx | Demora no pagameNão ou transfer¨ºncia para o Cartão99,Solução do problema,Sim,9,
360287970261130540,0.00,PHONE,Pop,passenger,550175259,Não recebi o reembolso,AtendimeNão da equipe 99,Não,0,
360287970261130633,87966028274694.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261130808,87966041675263.00,HELP CENTER,Pop,driver,960011846,Passageiro Não apareceu,Tempo de espera para ser chamado,Sim,8,
360287970261130811,87966037066004.00,PHONE,Taxi,passenger,550175299,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970261131580,87966041512565.00,PHONE,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261132323,87966040445248.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970261132402,0.00,PHONE,Pop,driver,550172987,PayPaxx | Demora no pagameNão ou transfer¨ºncia para o Cartão99,Solução do problema,Não,3,
360287970261132437,87966034987694.00,PHONE,Pop,passenger,960000140,Feedback e sugest?es sobre o app,AtendimeNão da equipe 99,Sim,10,
360287970261132753,0.00,PHONE,Pop,driver,960009464,Incentivos | Não recebi ou recebi o valor errado,AtendimeNão da equipe 99,Não,9,
360287970261132793,0.00,PHONE,Pop,driver,550172655,Como atualizo documeNão?,AtendimeNão da equipe 99,Sim,10,
360287970261132967,87966023779767.00,SELF HELP,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Sim,9,
360287970261133396,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,AtendimeNão da equipe 99,Sim,10,
360287970261133421,0.00,PHONE,Pop,driver,550172087,Falha na liga??o,Tempo de espera para ser chamado,Não,8,
360287970261133830,87965353726037.00,HELP CENTER,Pop,passenger,550175079,Cadastro de Cartão- Recusado pelo baNão,AtendimeNão da equipe 99|Solução do problema,Não,3,
360287970261134485,87965904796182.00,SELF HELP,Pop,passenger,960000140,Feedback e sugest?es sobre o app,Solução do problema,Não,0,
360287970261134732,0.00,PHONE,Pop,driver,960010548,Como funcionam os d¨¦bitos em boleto,AtendimeNão da equipe 99,Sim,10,
360287970261135118,87966042215866.00,PHONE,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970261135705,87966043361579.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970261136558,87966042421332.00,PHONE,Pop,driver,960001324,Problemas na navega??o,AtendimeNão da equipe 99,Sim,10,
360287970261137231,87966042627428.00,HELP CENTER,99Comfort,passenger,960008480,Motorista Não apareceu | sem cobran?a,AtendimeNão da equipe 99,Sim,10,
360287970261137398,87966043875002.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Sim,9,
360287970261137617,0.00,PHONE,Pop,driver,550172879,PayPaxx | Como cadastro/altero a senha do Cartão,AtendimeNão da equipe 99,Sim,10,
360287970261137626,87966038167810.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970261138207,87966016698134.00,PHONE,Pop,driver,550173375,Pediu rota espec¨ªfica e mudou o custo da viagem,Solução do problema,Sim,9,
360287970261139174,87966044185273.00,PHONE,Pop,driver,550173459,Passageiro seNão grosseiro,AtendimeNão da equipe 99,Sim,10,
360287970261139373,0.00,PHONE,Taxi,driver,550177864,Não coNãordo com a taxa 99,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970261139483,87966026584888.00,PHONE,Pop,driver,960001972,Bloqueado por Service Control,Solução do problema,Não,0,
360287970261139742,87965981514270.00,PHONE,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),AtendimeNão da equipe 99,Não,0,
360287970261140464,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261140566,87965858579250.00,HELP CENTER,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261140670,87966041994844.00,PHONE,Pop,driver,550173699,Incentivos|TeNão d¨²vidas sobre o regulameNão,AtendimeNão da equipe 99,Não,10,
360287970261141665,87966043490621.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Tempo de espera para ser chamado,Sim,10,
360287970261141764,87966023485111.00,HELP CENTER,Pop,driver,550172147,Não consigo finalizar a corrida,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970261142339,87965866976031.00,PHONE,Pop,passenger,550175079,Cadastro de Cartão- Recusado pelo baNão,AtendimeNão da equipe 99,Não,9,
360287970261142357,0.00,PHONE,Pop,driver,960001498,Não ¨¦ poss¨ªvel transf. da wallet p/ o baNão|INãorma??es iNãorreta ou rejeitado,AtendimeNão da equipe 99,Sim,9,
360287970261142757,87966044148820.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Não,0,
360287970261143002,87966032335202.00,PHONE,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261143429,87966043160135.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Tempo de espera para ser chamado,Sim,9,
360287970261143840,87966043037559.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970261143949,87966038345712.00,PHONE,Pop,passenger,550175115,Não consegui pagar no carro,Solução do problema,Sim,10,
360287970261144013,87966035350009.00,HELP CENTER,Pop,driver,550172279,Como checo meus gaNãos?,AtendimeNão da equipe 99|Solução do problema,Sim,9,
360287970261144086,87966044128741.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,2,
360287970261144126,87966044331080.00,HELP CENTER,Pop,passenger,550175199,Cartão diferente da estimativa (Cartão fixo),Solução do problema,Não,0,
360287970261144262,87965986595375.00,HELP CENTER,Compartilha,passenger,960001798,Cartão diferente da estimativa (Cartão fixo),AtendimeNão da equipe 99|Solução do problema,Não,0,
360287970261144556,87966023172317.00,PHONE,Pop,driver,550172999,PayPaxx | Não consigo transferir da wallet para o cart?o,AtendimeNão da equipe 99,Sim,9,
360287970261144932,87966043913872.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,8,
360287970261145084,87966003638756.00,HELP CENTER,Pop,passenger,550175747,PagameNão - Recusado pelo baNão,AtendimeNão da equipe 99,Sim,8,
360287970261145327,87966044489746.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Tempo de espera para ser chamado,Sim,10,
360287970261146150,87966015627790.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970261146954,87966045203745.00,HELP CENTER,Pop,passenger,960010960,Problemas de conex?o do motorista (GPS/Internet),Solução do problema,Sim,9,
360287970261147495,87965738645001.00,HELP CENTER,Pop,passenger,550174319,Não consigo chamar corridas,AtendimeNão da equipe 99,Sim,9,
360287970261148522,87966021005397.00,SELF HELP,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Sim,10,
360287970261149865,87966012081633.00,HELP CENTER,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,8,
360287970261149938,87966036498854.00,PHONE,Pop,driver,960001372,Não coNãordo com as regras de chamada,Solução do problema,Não,8,
360287970261150199,0.00,PHONE,Pop,driver,550172447,Quais s?o os requisitos para cadastrar meu veículo?,Solução do problema,Não,0,
360287970261150327,87966044914327.00,PHONE,Pop,driver,550172147,Não consigo finalizar a corrida,AtendimeNão da equipe 99,Sim,10,
360287970261150406,0.00,PHONE,Pop,driver,550173375,Pediu rota espec¨ªfica e mudou o custo da viagem,Solução do problema,Sim,10,
360287970261150650,87966045736339.00,PHONE,Pop,driver,550173579,Corrida iniciada e finalizada no mesmo local,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261151340,87965937522099.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Sim,10,
360287970261151444,87966045290768.00,PHONE,Pop,driver,550173459,Passageiro seNão grosseiro,AtendimeNão da equipe 99,Sim,10,
360287970261151934,87966025801385.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Não,0,
360287970261152015,87966038016247.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,8,
360287970261152105,87966046198041.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Sim,9,
360287970261152884,87966040842357.00,SELF HELP,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),AtendimeNão da equipe 99,Não,10,
360287970261153043,0.00,PHONE,Pop,passenger,550174499,Quais s?o as formas de pagameNão?,Solução do problema,Não,9,
360287970261153453,87966045311564.00,PHONE,Pop,passenger,550175723,PagameNão - Falta de saldo,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261153653,0.00,PHONE,Pop,driver,960001324,Problemas na navega??o,AtendimeNão da equipe 99,Não,10,
360287970261153968,87966045925432.00,PHONE,Pop,passenger,960000140,Feedback e sugest?es sobre o app,Solução do problema,Não,9,
360287970261155518,87966047576434.00,HELP CENTER,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970261155746,87966046827393.00,PHONE,Pop,passenger,550175235,Come?ou a viagem antes do embarque,AtendimeNão da equipe 99,Sim,9,
360287970261155911,87966037280289.00,HELP CENTER,Pop,driver,550173459,Passageiro seNão grosseiro,AtendimeNão da equipe 99,Sim,10,
360287970261156312,87966036662863.00,HELP CENTER,Pop,passenger,550174475,Problema com Cartão vari¨¢vel,Solução do problema,Não,0,
360287970261156957,0.00,PHONE,Pop,passenger,550175831,Desconheço cobrança,AtendimeNão da equipe 99,Não,10,
360287970261157785,87965911536432.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Tempo de espera para ser chamado,Não,10,
360287970261158212,87966047207499.00,SELF HELP,Pop,passenger,550175151,Fui cobrado pelo ped¨¢gio,Solução do problema,Não,8,
360287970261158309,0.00,PHONE,Pop,driver,960011846,Passageiro Não apareceu,Solução do problema,Não,2,
360287970261158437,0.00,HELP CENTER,Pop,passenger,550174319,Não consigo chamar corridas,Solução do problema,Não,5,
360287970261158806,87966049092087.00,PHONE,Pop,driver,550172279,Como checo meus gaNãos?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261159289,87966049698203.00,PHONE,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,5,
360287970261159525,0.00,PHONE,Pop,passenger,550174307,Não consigo entrar na minha conta,Solução do problema,Sim,9,
360287970261159929,87966024396470.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,10,
360287970261160625,0.00,PHONE,Pop,driver,550172567,Como acompaNão o status do cadastro?,AtendimeNão da equipe 99,Sim,10,
360287970261161159,87966045518378.00,HELP CENTER,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Sim,9,
360287970261162225,87966021951293.00,HELP CENTER,99Comfort,passenger,960008488,Não seguiu a rota,Solução do problema,Sim,10,
360287970261162611,0.00,PHONE,Pop,driver,550172727,Não consigo alterar meu telefone,Solução do problema,Sim,10,
360287970261163361,87966044055835.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,8,
360287970261163472,87966039955120.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970261163874,0.00,PHONE,Pop,driver,960001142,Não sei utilizar o ReconhecimeNão Facial,AtendimeNão da equipe 99,Sim,10,
360287970261163955,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,AtendimeNão da equipe 99,Sim,10,
360287970261164886,0.00,PHONE,Pop,passenger,960008684,Falha no m¨¦todo de pagameNão - Paypal,AtendimeNão da equipe 99,Não,7,
360287970261165695,87966048631760.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,0,
360287970261166120,87966041554998.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970261166169,87966047990226.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Sim,10,
360287970261166369,87966043875703.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,0,
360287970261167378,87965888958206.00,HELP CENTER,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261167441,87965120541583.00,PHONE,Pop,passenger,550175139,PagameNão - Falha indefinida,Solução do problema,Não,5,
360287970261167867,87966048348743.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,10,
360287970261167928,87966048688617.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970261168484,87966049355163.00,HELP CENTER,Pop,passenger,550175019,Motorista grosseiro,AtendimeNão da equipe 99,Sim,9,
360287970261168631,87966048925467.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,5,
360287970261168778,0.00,PHONE,Taxi,driver,960001494,Demora no pagameNão ou transfer¨ºncia banc¨¢ria,Solução do problema,Sim,10,
360287970261169144,87966046081600.00,PHONE,Pop,passenger,550175019,Motorista grosseiro,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970261169145,0.00,PHONE,Pop,passenger,550174115,Falha na liga??o,Solução do problema,Não,0,
360287970261169247,87966050381680.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970261170037,0.00,PHONE,Pop,driver,550172567,Como acompaNão o status do cadastro?,Solução do problema,Não,0,
360287970261171702,87966046323996.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970261172482,0.00,PHONE,Pop,driver,550173023,PayPaxx | Não consigo usar o saldo do Cartão99,AtendimeNão da equipe 99,Sim,10,
360287970261172593,87966038399415.00,HELP CENTER,Pop,passenger,550175723,PagameNão - Falta de saldo,Solução do problema,Não,5,
360287970261173215,87966047308188.00,PHONE,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Não,0,
360287970261173612,87966044812453.00,HELP CENTER,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,7,
360287970261173622,87966044809067.00,PHONE,Pop,passenger,960010960,Problemas de conex?o do motorista (GPS/Internet),Solução do problema,Sim,10,
360287970261173640,87966035183069.00,HELP CENTER,Pop,passenger,960002040,Motorista Não finalizou a corrida ainda,Solução do problema,Sim,5,
360287970261174020,87966047482077.00,PHONE,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,8,
360287970261174030,87966044830205.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,10,
360287970261174348,87966045865523.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,5,
360287970261174665,87966042947276.00,PHONE,Pop,passenger,550175019,Motorista grosseiro,Solução do problema,Sim,10,
360287970261174699,0.00,PHONE,Pop,driver,550172171,Cancelei a corrida por engano,Solução do problema,Sim,10,
360287970261175220,87966040780962.00,PHONE,Pop,passenger,550175723,PagameNão - Falta de saldo,Solução do problema,Sim,10,
360287970261175350,87966048227984.00,HELP CENTER,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Sim,9,
360287970261175402,0.00,PHONE,Pop,driver,550172751,Não consigo cadastrar meu veículo,Solução do problema,Não,1,
360287970261176608,0.00,PHONE,Pop,driver,550172303,Não estou recebeNão chamadas,AtendimeNão da equipe 99,Sim,9,
360287970261176669,87966044015903.00,SELF HELP,Pop,passenger,550175235,Come?ou a viagem antes do embarque,Solução do problema,Não,1,
